Name,Status,Price,Stars,Ratings,URL,UPC
Nintendo Switch Super Smash Bros Ultimate Edition Console Bundle,Brand New,$155.50,Ope,0,https://www.ebay.com/itm/266548898360?epid=6028315155&hash=item3e0f8d6a38:g:G3sAAOSwlv5lbgOn&amdata=enc%3AAQAIAAAA0G4Hcp8tiuhV64HlND1LqkDuC9NGOGsqF6rwVXGh3WdDyO08qhulIDbpABXtToQ8j5shmVcWjy%2FYkxcVUokaKa2V4tMlSWqsVxpjiPa6KG4aGHOW%2BH%2FCBZOox9fvamhy6dlal9ItO%2BIuRMLWOolvYpzgVNxp7q9YQz8o1TENjp6dVIsNkQoiy%2Frd86OohOmb%2BTYAvw%2BYkiB0YJgi1ID5ZWBP9ub8xjDSMPyA9wI%2BxA2VNSrbT7%2FITtVjtvEgVRga8RC1dX9%2Fv1ehRRY0mOF4ITQ%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch Console With Extra Controller And Controller Dock,Pre-Owned,$152.50,Ope,0,https://www.ebay.com/itm/196111026729?hash=item2da920ca29:g:ktgAAOSwbExlaptY&amdata=enc%3AAQAIAAAA0DCLHduc%2FsbLglv%2B8vKP4hquSB1P6gbXOOLqz4LZnW5%2Buu0abW7hftsVhCZQLoGH3Nn%2Bxj4o0Z%2FYhx%2B%2FQHj9HCWJH4gsVRMhrpNtnYIgcCHTU2yv0u8ixW4wB%2F9yucTO7DND1HSpgTkbWIIabgJsNMTpqglgPCyuc%2FY6t6On8lXyI6B%2BRAK6aFL0A5uKOI%2BMr25RKZX6YA6%2BqyM8SP4Rm3QsufnLtuoRHk5gh%2BHwLTHuH2g0u5MPU0oc33oMgOhD57I8VOSIQYo8grQWXf2JlHY%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch Console Only  - Black,Pre-Owned,$84.00,Ope,0,https://www.ebay.com/itm/386364383050?epid=15029958234&hash=item59f51c9f4a:g:pfMAAOSwXhhlZhX9&amdata=enc%3AAQAIAAAA0F3URX6X7wFCgNROLPMgkn0ROVI2G1KLOMEp%2BPTfcklGzzLk9VSttkF%2FR3cJ7gvNtq4iUdHkHtj8Ns11bQlcXy%2FsTsrTnmq2iIQOH58%2BLKCsjUJJuqw%2FBOb4TwxqbGd%2B6F6qn5%2F8NqOVfhPdfC9elzcE5qVldf9Z44hn5j4yhDTaDrLarcx4MnSXhbG11flzcV5SGs%2BqZIlZkcFdTDSYqZ5m6W7fN7uXvy6Cd2vtSClzhPy%2BaTcxlPO8A%2B%2FkuRimn1lfIvaAcKzVrnh%2BQB%2FU9A8%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch Lite (HDH-001) Handheld Console Purple,Pre-Owned,$68.00,Ope,0,https://www.ebay.com/itm/225905771576?hash=item3499088438:g:9cQAAOSwzl9lcQZR&amdata=enc%3AAQAIAAAA8CMDbWWblMqdALR6KFsboqUkT%2FWKXo48nWn06dyiTdGGyqa%2FdPNgvnYHPLxWVGNBvQzKzd8I%2BZ9NdTtHzeYxSk9m80z9R6G%2F1qh4DvivFlScTf4MCxR2F38kX6A3oENq%2B7TQTU3KrUYFJQbT3qJ3Qgwyo8f63Mp1YsRt0DxdXrWCgVUUQQg%2FKALimzpcJBrCbnV526gtVV9ReF596ALFJhVZ8thgq1iSnP5GUx5KKgUpEwcqYe2OcSTcG2LB71r0YHA0zhfVseV47UQMb4a%2BxYg6FXqAm%2Fg0iIPSWNyu0X6dcVKapqv1cRtzcXK3h1ZKQQ%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch 32GB Handheld Console and Docking Station (CHARGER NOT INCLUDED),Pre-Owned,$50.29,Ope,0,https://www.ebay.com/itm/404666661068?epid=16029037217&hash=item5e380338cc:g:QmoAAOSwxrdjoYqs&amdata=enc%3AAQAIAAAA8ICLFXNrzOxYqSKa5rKSs%2FVgb%2FHiaXHeEdJMe%2FVeoy2wxG%2FywcE9YHf5SX0Ztc3S6r4BWMhmLFdK7fdIRDoQbb8%2BJOD7SPl6MdI9qqBRHpPHqAxPR1zw%2Fz7bT456tKCtvjrzxvzlAD4Np7xgLWG2K0ulCEMBMDnobmoDWOKuxCPxsWSyyRvHOiTyPhItkwuo1qope51oL%2Bkoy2SevigxkaiiAHXQ2BS1x1SLYPd2MTd2LGWMKIae%2BvGhkZh1o1nC0N%2Bgm3q5v%2BsBriU9QxOwnfzxIvOSy8HwwkpPjjx%2Fvj5RgmLLgC0GCWymvYs%2BZbXr%2Fg%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch OLED Model HEG-001 Handheld Console - 64GB - White Bundle,Pre-Owned,$150.00,Ope,0,https://www.ebay.com/itm/335150393326?epid=10048191653&hash=item4e088527ee:g:ItAAAOSwRixlZRkI&amdata=enc%3AAQAIAAAA0G1Ip0Uou%2Bntsi2cdN3uRJTQH6rWxR%2FOGS6nAILEkDaOSUUmY5Xvgz7eAghdm0enON%2FV4UC4K9IG37zS5apxeuRn2rjeWsTphAy5bExosvU538qME2zJSb9WZoTKjmXjLhAtUzGYv%2FMGsdAKcff1MQ2eA8fxaETLegtlm%2FfaTru56KAJI39Gd3gOTM375boQN5YiHcFBtAb1qJxgx3STYt%2BBXBlV6nmmy41VFFZR3h28vFGWcIbg57WA6nhX%2FQfKd1FK3wJtUEntibBHxB1efog%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch HAC-001 Handheld 6.2-inch Touchscreen Video Game Console 1788,Pre-Owned,$165.00,Ope,0,https://www.ebay.com/itm/355120707752?hash=item52aed7f8a8:g:Cm4AAOSw6u1lMecX&amdata=enc%3AAQAIAAAA0B29Bjd9nXpgMmrIJLHHqCgMZMtQhiiA8Mr01fVo108NFRYw3RZZXyuk1exYGwqwrfNRIjUrbNQwFds3puIIRBgfUILqJ4ugwEQefqiOcIoaczlclzG2cMcjb9ypoxMWWeC5LbEpX7F4Xd8DGasA6IJBPBqdWLUs2mptidj%2FRK4ytnxKWXUnNxkSZXN1gr%2FPvzfNWL%2BCe2nuTj0HR9vexyIziIfraX1N7tzDPyCRwpBA4JC%2FHqeNSf2JJxW%2BHApzh%2BwnxGCPhc86vkoFDI08Dvs%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch HAC-001 32GB Console with Gray Joy‑Cons and screen protector,Pre-Owned,$150.00,Ope,0,https://www.ebay.com/itm/256320408971?epid=25034355190&hash=item3bade30d8b:g:nZsAAOSwj~NlZUkI&amdata=enc%3AAQAIAAAA8LJepGWk2z9Stx6OOPGK6zEFlFXRlChZCk1mss6PS8aptOUAOyeReqmQGY4kCrI52Y7XJ7SRbd177BogG7CCsbKlYFA4KIzOPqt9JvJkHA%2BqkC7wPrZrE6fP6IQiqvmcEnAhraRMXIsWunhqDfnEy3VQ4L%2FyFRFpEAmxFn8SDrTdo8qLmwQis47cHG%2FcP83PGOexX7mvRTbhIYfuoYiWSClv9A%2B5V03cbR3Gyiz5ctl4U6alZxppvhLX1Xg3D7VTH6w%2FhJso63fj8L0ywcAfpowZEi0yuXDAPkQevqslHprc9a8Kow140a7gUmJcMMlsaA%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch OLED Model - Splatoon 3 Special Edition Console - In Box - VG,Pre-Owned,$289.99,Ope,0,https://www.ebay.com/itm/155933458089?epid=3056056569&hash=item244e5bbea9:g:MZUAAOSwVfFlcS8Y&amdata=enc%3AAQAIAAAA8Is%2FvmFO11bCW1ol2orsnAf2T2dYAlQxj8II2jntBWUxsjDrnfP8xtqj%2BsCwBcCQrhSo%2Bt%2FCi2zuJx2V7u1GuVtisLsrXzfwq1nGcgj8DNzvhN1Fb209x75SYggSws6lLe93d1TZRn214IinMONBnHrAPAuP%2BjRjgZNztnWzUvWjT5ei5sIyGcSno8SOHxzxVwX15yfx2mm%2F8bBQGNUUM8XY6R7AJWDdIop0sH1iSPmrhNXt0tqStOSBinSoT8N0hiDGY9QQfdwVnCEwwFrx7QHU%2BYCFSRQ97os0r27s15Z%2B0%2FXjIjEclxbPL0OFRfN31g%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch 32GB Handheld Console Blue/Yellow Bundle 17 Games Travel Case ,Open Box,$361.00,Ope,0,https://www.ebay.com/itm/186193548071?hash=item2b5a001327:g:6p0AAOSwMrhlbPnw&amdata=enc%3AAQAIAAAA0KSwmNBTsfFBmvgVSSE1R216CSV%2F4jIWTZildz8yvkrqATbwvgQcH1FxPn%2FPP2FgOPM0AxFQCK0RVtyKGrfJNTqQGIfkpwMb%2B0DF2ofeI0dYiqFqmgzMCX3kenwvP9NGPPOdR3tZlDw2tJuieWDYbwF6wfEfI5OuJUJ7sJNujuDSoPB%2BVOii2gpluFspY%2B%2Bd0M4op2ylbJcnXGcpTSeUjJTr%2F7V9tvfzj2WgASbE50rkUVX72mAYmhTQ5LdP0%2BZcopU7HszLnQ6mNKNbiqEWPrE%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch 32GB Handheld Console - excellent condition - Neon Red/Neon Blue,Pre-Owned,$177.00,Ope,0,https://www.ebay.com/itm/225900541813?epid=16029037217&hash=item3498b8b775:g:QaEAAOSw6KZlXOpM&amdata=enc%3AAQAIAAAA8NA22beJLadNta9o2k1Y9Ib5hvLiqx5AJeNb7jTJGmysYtJbgmGNDZv2WW1UGTTlJs6y2%2BAO43lqRj7RAMlbwsbTLh5A2OJG6rGNPTtedR74xTt%2F9FcX7kPDaMhZDV7aAX0sBo%2Fer9ocb%2BEGS%2BLEc7bQ8YbFbujf0BiMo2CFk%2BNz4A6dGkYY48j%2F5uoaOFoSh38xkpgYPMYkXs7QdCZX3poRtdygAOT6zyCsb5d%2B1S6NVXNY5ID44ulgVF8JETn9%2BxXvGGfVSrcmYXWVYd16xMaSU%2FfPyt8IYk67jLY%2BBSTqTcbkofSdQh0bvgzCH14TKA%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch Lite 32 GB Gaming Console - Coral (Read Description),Pre-Owned,$97.00,Ope,0,https://www.ebay.com/itm/386371758778?epid=28037583361&hash=item59f58d2aba:g:DkcAAOSwIgVlb2ZU&amdata=enc%3AAQAIAAAA0I31srPYKFk6f642XcRUKmTtc2dT7rdxQjWGHkpnkB3wmyaBQTKoaGRziUEqOCgm8178XbCJ62n3%2FgOz0LHW%2Fo1PymMhTisAtNpkrBpn%2FzIxI20xTy%2BdvCJMZd328en4q5%2FcuFuWXeI27givDPmAUlUCLY1ggrVPilZoLdyFC1cva8F4ZfE6fd0epBq%2B8mP94BMrNM833B8UqI8FJD350yULlnA1HvEohaE89P5yH4kgML31Lm6IhfJtWcKbBmZHkDOFvGNjbCTLKdPSy0kt1VA%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Genuine Nintendo Switch OLED Handheld Console Only Model HEG-001 - UDAC READ,Pre-Owned,$117.50,Ope,0,https://www.ebay.com/itm/126221463922?epid=10048191653&hash=item1d6362b172:g:NBcAAOSwSzVjrGjD&amdata=enc%3AAQAIAAAA8AA3lpjy3UY4Tr61VInkNLftFkacBBBu4GDvE12qnu7WLrSoYDR4MHbim%2BHbFTbWsCrP4DP6ux97N9AkUsrl2gSV9W89E8thbHClY46RyHZpW6e%2B4ZzlRhXpp%2F2ZrcMD7dwAHJz5EGwc%2BdjK33noxFOsHAOem6PDfNPFcfafNbTcxSDtmDMnmTXKK93IRnws52uDChoigDCOMb0%2FxVw3BlfLLwte4AcjiQZH8qzKy8QsxWPlIQlnkuBvm8zxJjgJm0F9bhgna5IOe8ZutqAU3Gw5bYNLwsZxN4ka2hGPLGzspdTImfXXVwVRQ28NjE9azw%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch Lite Handheld Console - Turquoise AS IS (CHECK DESCRIPTION),Pre-Owned,$50.00,Ope,0,https://www.ebay.com/itm/266546604731?epid=21034688169&hash=item3e0f6a6abb:g:WVAAAOSwWfpla~Mm&amdata=enc%3AAQAIAAAA0EDhHRButffuKjOcG%2BoDnEm6FBN%2FwdciZ1GsmR0bTa%2BK4r2uNSdcH1iW90kyFbKaAMXxyG00bDsp31%2BLYcr8mfwI2MAtN02JiYOCY%2F7hp4TNHxqdF8YH31x3RaMUwVSMvtqYBXWFfad13nXcLachregXXMP5cfAHjR91ZRLejnr4fTVfD%2Bb0eJbkOrIvki0G0IuuZCDMfXEW%2BRRnckHEcj1%2B6iMXabhm0vW7qkrFAhLg6E0wLX0kMzd4UIUIKzVA1KrItzJBRcglK83bYPGE3gc%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch HAC-001(-01) 32GB Video Game Console - 7181,Pre-Owned,$189.99,Ope,0,https://www.ebay.com/itm/235245672066?epid=25034355190&hash=item36c5bc1682:g:e0sAAOSwkZ1lIhJi&amdata=enc%3AAQAIAAAA8J0M%2B7G%2FZgqw%2F1YVm4d%2F0iMDpChRRsrYBjwvg4Rdf%2FGE9GZKA3NzSTnOliRDos3xT08MEMQnxdwc34jiTYGbibjLlFMsHaMx80hHpOPnHZHZvsmc1KUohm7UWZf5iBLO8qk6YtqKoDgdsm3mGgVHMH%2B0K3xoT%2Bsj0mcz0oYdqanasu%2B2SP5SHMiAUj6YDyN7JC8kAWz7in80a3jRLFcI9%2B8SVhsL%2BomOLJARdGY%2Bn8skV1MSKgWou3pLmU4aLMAH%2BfMEiqC0CLCcWnmFMZxRLx7K2A2R%2BOrefSF9IQwRxoLdgnLiLjpOFsNuNSkQU1gMkA%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
"Nintendo Switch Console Bundle - Pokemon Shield, Crash Team Racing and More",Pre-Owned,$168.00,Ope,0,https://www.ebay.com/itm/355253642525?hash=item52b6c4651d:g:GkYAAOSw1vlla3PZ&amdata=enc%3AAQAIAAAA0JK8OJ%2Fsv0izcJhlGCbJrdCUVH%2FrGExJraVpNYDpcJwi%2Fp7klq1wH%2Bx3RaQjyU01GMgcdKCDcuZBc376k4Rth%2BuKTgcBmPsViQlLbXo7wp4YbFQteYvikwPrtGQKEil9o18%2BHiiOlNmcbJrVZ%2B2kFcWZrRk29owAg%2F8gPuS%2FSKICjDWwULJlVaMcXnSM39DKAglIqC8DqMghVbhziaNdbjDURk409lUGSVrzyVqxeDiGFgoWFHC%2BspOlaii1dN%2BdcNPD9rblUupMlW1FARKFuEY%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch OLED Console ONLY! Tablet ONLY! ,Pre-Owned,$199.95,Ope,0,https://www.ebay.com/itm/394169470978?hash=item5bc654d002:g:WskAAOSwbRFie-ic&amdata=enc%3AAQAIAAAA8KkOgYntWJ%2BeRjkqvCMZrRyJwgN%2BZS3z7ai%2BnxzUghi9AU6zbU%2F5O1BNtlFLd%2BfsWc2sSYC4PNApImxzm1lUYcI7KD1Dl4mFm63jUxFA%2F%2BwHKAr2LODet4iM4IL48T8YlzGRyMwnkaRkabi8fCwuNbocd%2FWXD1cqBRDfWYdj8k8FAgzayumePDBYBHq8zDQV439fI%2FJrCHdqn6g8EqaVey1PTetbi08pgihpAfTron7GCvzN%2FpIrSLElgTi4fQY21zu1n%2FhnVQfDp1ZZonI%2BdNmq0OrnvHmizrzcFsV7UPMJmZ8Rx2%2FZJMzOZCvltIF9Hw%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch Animal Crossing Horizons Edition Console W Mario + Ect,Open Box,$200.00,Ope,0,https://www.ebay.com/itm/404654666239?epid=13037928590&hash=item5e374c31ff:g:JwcAAOSwKx5laVP8&amdata=enc%3AAQAIAAAA0KtSrfD1Ma%2FQds5r%2FmQOzEwxTDRp0wFlPBh%2BjwDnEBKjyTD8WN2riMnVkdFb%2FhbYN%2FpEyAUuLlCQi05do4iTlPUne4645GGfghwZ%2FzYAshPtXdzGzbexBp5DL%2BcUwhTZCBXJiV8pvDDBEKyrQ7Hs0nED1ggoLDNavYvcJqFg43WJ%2BMvYF0t455fYovUMQ4KCU4snXQiL%2BL%2FD6oABBv5ZThAyANSR4cJzb6w3hG3kUy6nu5cfv%2B1YuQzK8UzM%2FykMrC79OYw6IZH3SJt0fyZ8tk0%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch OLED 64GB Memory,Pre-Owned,$200.50,Ope,0,https://www.ebay.com/itm/315005327622?epid=10048191653&hash=item4957c7d906:g:hH4AAOSwcCFla4lS&amdata=enc%3AAQAIAAAA8PMD7eyCtGGj8ARna1ZAkIiTshGOFRnVmrJiFAXdgKJEYoVXm78HNJckUOxrIr8FZ5gfJtKhArGVAcXetOq%2BBVMkF78V%2Bzc3yYPXQ8wr1P6Lk17bgQxKM4lKRqlJOYN8lAoe9H6uLoRQnIDNEUDn6VOBEq%2BlxGW0ck0kB6OGP0H04wdsXlHYmWaxKvhui9n3rk0yeJwiNPAdTabBqwyLvFw9DDgbTT1ICNi98IR2%2F%2FHItVUFZJHP7IZKUxPo6Tiax9cRTNBXHVWeLTbIkfuC%2BPYveOIb3VwYJWhrIMEdATIA1d1rEKb83AsSygi2yUBaBw%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Next Day Shipping Nintendo Switch Lite Light Various colors to choose Console,Pre-Owned,$132.00,Ope,0,https://www.ebay.com/itm/285321840450?hash=item426e81c742:g:p0AAAOSwvoZkjSTN&amdata=enc%3AAQAIAAAA0I5lhGFtAy5f2aTj2%2FiH8QbZctH3pWljWjr%2BuKBuaKIuezF77ZBWY5zZHfom904So9aQTGh0na%2BjeQicRooNF78ycxugCVh2eEQmXNe44IIsIvHxZcBPr8acl8eJZ%2BgoOgoDvdFoNiptxtnvMWiQDIEpPEmbAYedoRaCfexpnZuis%2Bag9C%2FZgN%2Bi1DE%2BfklaZHg5CW7mVtRGqYUD2iLZ5lFonsjdMKLjvhZISQyAUkarWvLwuNYzMVy%2BYLHfjyOrv00q7b%2BKZzCUH9f3vK5D%2Bps%3D%7Ctkp%3ABk9SR-ip8sKIYw,
[USED] Nintendo Switch Animal Crossing: New Horizon Special Edition CIB,Pre-Owned,$180.00,Ope,0,https://www.ebay.com/itm/305303527156?epid=4037037457&hash=item4715821ef4:g:7J0AAOSwyFllcKdB&amdata=enc%3AAQAIAAAA8CXGmnAoek17MZf2wyfe8uM88uFxGirqydiX0N18I8bMV2PEq168G9ZHqhQts788aJs8MWUGGPFhpxeKuUYjcfJHSgLAuUQ8d%2FxPUoslbLL56LD2%2FhnqtfHVm2vSzUMZId3XycjOLaLGJLg7JLwLVhR8%2BRJ5hGO9pvMJlhcO5sabWebVN46aIGd9%2B%2FjTOTFf1u0WGgoiVc9y3BrrSm0UxhjcJRWFM%2F%2B3xa3BMbLczX6g7uqjuOd9kZcyPLWaHB4uGGxTgjSlkXOqtbNPtAwg%2BHzNcsf4lyEmifcb4Wzp97U%2B6EEYnG0DAasXmz4mP49%2BJg%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch Console Blue/Red Joy-Cons 32GB HAC-001(-01)  *READ*,Pre-Owned,,Ope,0,https://www.ebay.com/itm/276206355984?hash=item404f2e8610:g:s~sAAOSwyTFla5BX&amdata=enc%3AAQAIAAAA8C0UOYfkwQakkmyL9hpaL20lHrSu43RwV1AEVUxyYP6H7O7CsGLL26HalTi97B9iujEb5F58gLyVxi48J9vZd4g5nVisjhVY6YQxaRJWz%2FoGJ2QbrgaNYsVfIp32JE5OCjPxfA1JnI79VQTk9vb0%2FBsZ3o8OOwiMC9K8R54aiYmbH9Skt1gv3FlYuBmncsTxX%2FFi5x5Sp%2BEX6Y%2Fyu0rblD2mTSp7fatKAo%2BddR9pAnjkwuRm49W295qya%2B8lcwoBUIxQ9usPJsrd6RpMDcKwF0Xw%2BF9FyH2ACnWngulMLPFXBdyVtJzPm5c6vOUlrfZfrQ%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Good Condition Nintendo Switch Unpatched Low Serial Console Only,Pre-Owned,$199.00,Ope,0,https://www.ebay.com/itm/225258723626?epid=16029037217&hash=item347277592a:g:KF0AAOSwQEJjd74g&amdata=enc%3AAQAIAAAA8GVxwRk84%2BG1dC%2F%2BSaf6PbLyg4qgU8sSXoxTbFjRyO9tn6cXfQLOyk4x98YM5SFtx6A8Ngxh6A%2BqxvNXoZKxN%2F95eS5pY4a4XVXN8gCOI5PT6emTrsyRby1ro9Bi0rXSoz9mu7KuyC%2F63wGFxF1dGixQx62SfV8s0XG17g8hpB0lYAaId75vFui91ioQsOIyYFr8m95u6BdDLZHzsFb1YMqV8NdEhs5rPVO0mAOM73JmfmQ97s9XuUsBCRa%2B8XNU26VIFAghWgXcsf4XpT%2B9fBQJ2WRfJLlUns6k55FcXhI4Xi91HImDBVMXV%2B2%2BQ%2B3vdQ%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch Game Console,Pre-Owned,$260.00,Ope,0,https://www.ebay.com/itm/235333008091?epid=28034636949&hash=item36caf0badb:g:1vAAAOSwoLxlcSQL&amdata=enc%3AAQAIAAAA8B30TjzM1leCRJvjKZAM4hJNYCkdI2QTyoly%2FW%2FHNXaSR6FAoWak9PVJpR%2B5H7o6gEzLR3FYwMsmzdU00uVgqXwJhswlTFYCbU%2BqgJeY3TK08knX0Et7uSYRjpaQu63YjdXwPE8LWAMOrzUrgXLXVfC8qGf7rzXDV0%2F5TIbOdS5njeae8aRJ58syzPEijnSSiKvrkGy7cLfClGLzGN13Cchzm9G%2Bne062758QKAEUzGAmkW6CSiQKtRGbmBH6nmmIdVjbLcOGchwxex0rOkBkL2I9wGnDEUNkStA7ktNldvBn1lnLmCS5I549d06eZ382w%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch Console Red Blue Joy-Cons HAC-001 with Splatoon 2,Pre-Owned,$73.00,Ope,0,https://www.ebay.com/itm/256324719391?hash=item3bae24d31f:g:l6kAAOSwV9Vkwtca&amdata=enc%3AAQAIAAAA8GsBhygujVCi8o9ICVKgrfwSB%2BD7tD1Tn5T4ieCI%2FlbyJ3jJtNXqXIk7H7i%2BLGYm0LwvDa0oZXuAcqusj1rMA7Lb5RTDQckhPQ4TbvCxSCLyKFHu1PfLYxiBvivg9yHgXej%2BeyZ%2BHDyPQ0XLCG0Zw3rs16xv3dgnF88mAOjtXZqTJGsR6TbFIAnhWg7sR9ZHQjWA%2F4H4ibH1Uh5sv2I3W7W%2B%2FCPOwVFPIY9bCOp5pwA4yl50CoBfU49yudtwVx7j0n5d3p%2BFc%2FEEOntdcRV2Ma8JMPLe%2FGcCE0k9oAok1%2BtMYgs%2B0CtYtOVQpMUDeCr8Gw%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch Console HAC-001(-01) No Dock,Pre-Owned,$140.00,Ope,0,https://www.ebay.com/itm/166433701155?hash=item26c038bd23:g:JNAAAOSwWW5lQ-HI&amdata=enc%3AAQAIAAAA0L41xY79l3r510Gx30zLgG2nCZDnNVdRdL7uW%2B6yozlJ0MQa%2BdPGeoskFQ%2BDsI3VMIKLiUuMLk7bWmOTR170BXANtXYbYyeMAgrSZzf%2Fh1fCR609p%2BgsT6PklJuMQP4Vw0WFHONCcegEQF2cYyeyGc2J6rtUOmMWS4KJcgs%2BR9ZAx%2F5LLDEnuiWEp9iF9Y67f9BinJ1UyxC3p1%2FfLzqNHwCyVuXxS44T2K89c8H5v3bidqPRLcgY0xFNEleHKpzimg3aJyIJjUskubXb6%2F8G1%2FA%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch Lite Handheld Console w/case - Turquoise - Excellent condition,Pre-Owned,$76.00,Ope,0,https://www.ebay.com/itm/325917798448?epid=21034688169&hash=item4be236f030:g:~7cAAOSwgJ5lcP9g&amdata=enc%3AAQAIAAAA8I6d81hAerTgaB7R%2FHZ%2Bgn1QuCKfK1DYcBh1HsBi1kmNDEPPm%2FTzifQqUL%2BButYo2t9EPa46M5g61nZbAoa39Egja1MfReUd%2BYz481F7asfbhFeYgll%2FVV9rVCtIOm7HFNQTdyg%2BgHN7qrEv11lDbeVBiCVuvb%2FQMTxwT1yufi6UOYxrdXEYLTGTFir0rpzFjFy%2BGpqREBAWZJ%2BsUrXUkSmOgLPLhCJ1CCp5kf5JxdmzOzFkUQ9SKStoAkPQCvnSqnS91YCAVnrgqfps6VeeSLvuv3Q0KzbLoPV%2FMgogFdsKJUhiaMy9REEeoB9b2vDkTA%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch HAC-001(-01) Handheld Console - 32GB - Neon Blue/Red Joy-Con...,Pre-Owned,$142.50,Ope,0,https://www.ebay.com/itm/335152476754?epid=21043432595&hash=item4e08a4f252:g:-1MAAOSwP5Flb9NA&amdata=enc%3AAQAIAAAA8GCwL5cDUr0HIrdv9YJp9L1j7UsrppiDUVs1y12f66LaH2cq2AXn8jP7dfTKuzMBMtdsux%2BhCo2TEdbN16SE%2BOvEZ95z75Qvztm07BwVyYhvYNrcJdUBF2Cn6XJQfNo87wJMPyYtjflsB3GaKjNd8lReMaf4R2aBPaJg%2BOxooBsYGtsSpB0jfBa%2FWEE%2FijpAUQ3Q76Ws6J%2FtauukqwhfM22VSRja3fg7G4GFhtQoKkYv0MCxWhSoUKs94abylK0pMvWtbK2n%2FVcEqazeKX%2FRRmsQpWwbdg7IoEtTY%2BcP84lxDP%2F0FcD9kXT91u8GzrSwDg%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch HEG-001 OLED Handheld Console - White Joy-cons,Pre-Owned,$239.00,Ope,0,https://www.ebay.com/itm/256331530831?hash=item3bae8cc24f:g:z-AAAOSwQeRlb4uZ&amdata=enc%3AAQAIAAAA8M%2BrAZnXEE59GT5wS7wh5DrkhWDrD3NlXVFh6TMuemqle3TSD8qXLvmrWyK6foo3Teymqy2ZOw1BnJJu6dWRNXStPoGuTzFbgafysNZ4LKQlw0n1pBJRhIQ%2F6oo3VWUt2Vp2fEmHYYC1F7mHVJh7dkaNB%2B30uLbmI2waINMiEDwbT%2FUSkiLJMF%2BlGf5hLFQR9SdPl7IasnMeWyVwyJHp%2Fws1hNjdajyiRMuwC%2FEplDl3TjGwI1TCCed5TyY%2B%2FE1RFRe4xI1zwodxrK6i4W%2Fu0Ig0jX0kPMPEEENgwz%2FGFTpbMuUaFyvjMAnaPg%2F54lPDfQ%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch V2 Console Brand New w/Pokemon Brilliant Diamond Sealed,Brand New,$202.50,Ope,0,https://www.ebay.com/itm/285588756222?hash=item427e6a96fe:g:kzQAAOSwkyZlZ164&amdata=enc%3AAQAIAAAA0LpR1vaaSNXD0nCiRkF5wxXNWjHDkgMcI4vUf6BMenW5yR1E%2FZiwGkUUUwHf8Hga8iV%2BZHyqC6SObDYuNj08aX%2B0BedovCKpSPbnzMVS0MINM75XyriC%2Fz%2BolPMLv6Bd0K30R5Hf%2Fm%2BYzoyQ1hiDo%2F%2BbX%2BFvQzU5xOXlz%2BR4ITuKEcslfgbMh%2FECjnewjFneXE9YIlKsvFVt%2Fqo4qAJXgPNRb%2BnF5YW%2Bib0K0GvViD4tNucoAbLRSBzNj1bdyU1AMS8tf22ph0LSNO4r4zxrexE%3D%7Ctkp%3ABk9SR-ip8sKIYw,
